year,IPC1,IPC2,IPC4,IPCMAG
1750,0.324,0.0,0.0212,0.969
1751,0.325,0.0,0.0213,0.971
1752,0.325,0.0,0.0214,0.974
1753,0.325,0.0,0.0214,0.976
1754,0.325,0.0,0.0215,0.979
1755,0.325,0.0,0.0216,0.981
1756,0.325,0.0,0.0216,0.984
1757,0.325,0.0,0.0217,0.986
1758,0.326,0.0,0.0218,0.989
1759,0.326,0.0,0.0218,0.992
1760,0.326,0.0,0.0219,0.994
1761,0.326,0.0,0.0219,0.997
1762,0.326,0.0,0.022,0.999
1763,0.326,0.0,0.0221,1.0
1764,0.326,0.0,0.0221,1.0
1765,0.326,0.0,0.0222,1.01
1766,0.327,0.0,0.0223,1.01
1767,0.327,0.0,0.0223,1.01
1768,0.327,0.0,0.0224,1.01
1769,0.327,0.0,0.0225,1.02
1770,0.327,0.0,0.0225,1.02
1771,0.327,0.0,0.022600000000000002,1.02
1772,0.327,0.0,0.022699999999999998,1.02
1773,0.327,0.0,0.022699999999999998,1.03
1774,0.327,0.0,0.0228,1.03
1775,0.327,0.0,0.0229,1.03
1776,0.327,0.0,0.0229,1.03
1777,0.327,0.0,0.023,1.04
1778,0.328,0.0,0.023,1.04
1779,0.328,0.0,0.023100000000000002,1.04
1780,0.328,0.0,0.0232,1.05
1781,0.328,0.0,0.0232,1.05
1782,0.328,0.0,0.0233,1.05
1783,0.328,0.0,0.023399999999999997,1.05
1784,0.328,0.0,0.0235,1.06
1785,0.328,0.0,0.0235,1.06
1786,0.328,0.0,0.023600000000000003,1.06
1787,0.328,0.0,0.0237,1.06
1788,0.328,0.0,0.0237,1.07
1789,0.328,0.0,0.0238,1.07
1790,0.328,0.0,0.023899999999999998,1.07
1791,0.328,0.0,0.023899999999999998,1.07
1792,0.328,0.0,0.024,1.08
1793,0.328,0.0,0.0241,1.08
1794,0.328,0.0,0.0241,1.08
1795,0.328,0.0,0.0242,1.08
1796,0.328,0.0,0.024300000000000002,1.09
1797,0.328,0.0,0.024300000000000002,1.09
1798,0.328,0.0,0.024399999999999998,1.09
1799,0.328,0.0,0.0245,1.09
1800,0.328,0.0,0.0246,1.1
1801,0.33,0.0,0.0247,1.1
1802,0.356,3.35e-06,0.0249,1.11
1803,0.333,0.0,0.0251,1.12
1804,0.358,3.25e-06,0.0253,1.13
1805,0.336,0.0,0.0255,1.14
1806,0.337,0.0,0.0256,1.14
1807,0.339,0.0,0.0258,1.15
1808,0.34,0.0,0.026,1.16
1809,0.342,0.0,0.026199999999999998,1.17
1810,0.366,3.17e-06,0.0264,1.18
1811,0.367,3.07e-06,0.0265,1.18
1812,0.37,3.31e-06,0.026699999999999998,1.19
1813,0.369,3.06e-06,0.0268,1.2
1814,0.371,3.13e-06,0.027,1.2
