year,IPC1,IPC2,IPC4,IPCMAG
1750,0.06409999999999999,0.0,0.016300000000000002,0.0444
1751,0.064,0.0,0.0162,0.0443
1752,0.0639,0.0,0.0162,0.0443
1753,0.0638,0.0,0.0162,0.0442
1754,0.0637,0.0,0.0162,0.0442
1755,0.0637,0.0,0.0162,0.0441
1756,0.0636,0.0,0.0162,0.0441
1757,0.0635,0.0,0.0161,0.044
1758,0.0634,0.0,0.0161,0.044
1759,0.0633,0.0,0.0161,0.044
1760,0.0632,0.0,0.0161,0.0439
1761,0.0631,0.0,0.0161,0.0439
1762,0.063,0.0,0.0161,0.0438
1763,0.0629,0.0,0.0161,0.0438
1764,0.0628,0.0,0.016,0.0437
1765,0.0627,0.0,0.016,0.0437
1766,0.0626,0.0,0.016,0.0437
1767,0.0625,0.0,0.016,0.0436
1768,0.0624,0.0,0.016,0.0436
1769,0.062299999999999994,0.0,0.016,0.0435
1770,0.062200000000000005,0.0,0.0159,0.0435
1771,0.0621,0.0,0.0159,0.0434
1772,0.062,0.0,0.0159,0.0434
1773,0.0619,0.0,0.0159,0.0433
1774,0.061799999999999994,0.0,0.0159,0.0433
1775,0.061700000000000005,0.0,0.0159,0.0433
1776,0.0616,0.0,0.0158,0.0432
1777,0.0615,0.0,0.0158,0.0432
1778,0.061399999999999996,0.0,0.0158,0.0431
1779,0.0613,0.0,0.0158,0.0431
1780,0.061200000000000004,0.0,0.0158,0.043
1781,0.0611,0.0,0.0158,0.043
1782,0.061,0.0,0.0158,0.043
1783,0.060899999999999996,0.0,0.0157,0.0429
1784,0.0608,0.0,0.0157,0.0429
1785,0.060700000000000004,0.0,0.0157,0.0428
1786,0.0606,0.0,0.0157,0.0428
1787,0.0605,0.0,0.0157,0.0427
1788,0.060399999999999995,0.0,0.0157,0.0427
1789,0.0603,0.0,0.0156,0.0427
1790,0.060200000000000004,0.0,0.0156,0.0426
1791,0.0601,0.0,0.0156,0.0426
1792,0.0599,0.0,0.0156,0.0425
1793,0.0598,0.0,0.0156,0.0425
1794,0.0597,0.0,0.0156,0.0425
1795,0.0596,0.0,0.0155,0.0424
1796,0.0595,0.0,0.0155,0.0424
1797,0.0594,0.0,0.0155,0.0423
1798,0.0593,0.0,0.0155,0.0423
1799,0.0592,0.0,0.0155,0.0422
1800,0.0591,0.0,0.0155,0.0422
1801,0.059,0.0,0.0155,0.0422
1802,0.0589,0.0,0.0154,0.0421
1803,0.0588,0.0,0.0154,0.0421
1804,0.0587,0.0,0.0154,0.042
1805,0.0586,0.0,0.0154,0.042
1806,0.0585,0.0,0.0154,0.0419
1807,0.0584,0.0,0.0154,0.0419
1808,0.0582,0.0,0.015300000000000001,0.0419
1809,0.0581,0.0,0.015300000000000001,0.0418
1810,0.058,0.0,0.015300000000000001,0.0418
1811,0.0582,0.0,0.0154,0.0419
1812,0.0584,0.0,0.0154,0.0421
1813,0.0586,0.0,0.0155,0.0423
1814,0.0587,0.0,0.0156,0.0424
1815,0.0589,0.0,0.0156,0.0426
1816,0.0591,0.0,0.0157,0.0428
1817,0.0592,0.0,0.0157,0.0429
1818,0.0594,0.0,0.0158,0.0431
1819,0.0596,0.0,0.0159,0.0433
1820,0.0598,0.0,0.0159,0.0434
1821,0.0599,0.0,0.016,0.0436
1822,0.0601,0.0,0.0161,0.0438
1823,0.0603,0.0,0.0161,0.0439
1824,0.0605,0.0,0.0162,0.0441
1825,0.0606,0.0,0.0162,0.0443
1826,0.0608,0.0,0.016300000000000002,0.0445
1827,0.061,0.0,0.016399999999999998,0.0446
1828,0.0611,0.0,0.016399999999999998,0.0448
1829,0.0613,0.0,0.0165,0.045
1830,0.0615,0.0,0.0166,0.0451
1831,0.061700000000000005,0.0,0.0166,0.0453
1832,0.061799999999999994,0.0,0.0167,0.0455
1833,0.062,0.0,0.016800000000000002,0.045700000000000005
1834,0.062200000000000005,0.0,0.016800000000000002,0.045899999999999996
1835,0.062299999999999994,0.0,0.0169,0.046
1836,0.0625,0.0,0.0169,0.046200000000000005
1837,0.0627,0.0,0.017,0.0464
